cow_id,breed,rumination_time,avg_lameness,estrus_sign,estrus_status,ax,ay,az,gx,gy,gz,step_count,health_status,label
cow_9,Normal Breed,518,3.04,none,not_in_estrus,-0.21,1.16,-0.58,-1.37,0.27,-0.23,9,unhealthy,unhealthy_not_in_estrus
cow_3,Normal Breed,404,3.39,none,not_in_estrus,0.37,0.67,-0.37,-0.05,0.45,0.37,6,unhealthy,unhealthy_not_in_estrus
cow_8,Cross Breed,356,0.87,standing_mount,in_estrus,-2.75,-0.07,0.79,-6.13,0.46,1.21,23,healthy,healthy_in_estrus
cow_18,Cross Breed,422,3.52,none,not_in_estrus,-0.3,0.28,-0.31,-0.88,0.15,0.75,7,unhealthy,unhealthy_not_in_estrus
cow_4,Cross Breed,513,3.05,none,not_in_estrus,0.71,-0.24,0.2,0.29,1.2,-0.43,6,unhealthy,unhealthy_not_in_estrus
cow_16,Normal Breed,544,2.42,none,not_in_estrus,-0.3,-0.28,0.75,0.88,-1.72,2.28,9,unhealthy,unhealthy_not_in_estrus
cow_11,Normal Breed,217,0.5,none,not_in_estrus,-1.19,0.43,0.1,-1.09,1.77,0.01,6,unhealthy,unhealthy_not_in_estrus
cow_14,Cross Breed,208,0.98,standing_mount,in_estrus,1.17,0.87,1.59,3,-1.99,-0.51,23,unhealthy,unhealthy_in_estrus
cow_4,Normal Breed,374,2.65,bellowing,in_estrus,-1.15,1.15,-0.1,-1.06,-3.49,0.61,27,unhealthy,unhealthy_in_estrus
cow_16,Normal Breed,401,4.89,mounting_others,in_estrus,2.93,0.96,0.78,2.89,-0.13,-8.42,38,unhealthy,unhealthy_in_estrus
cow_14,Cross Breed,457,1.85,mounting_others,in_estrus,-1.38,-0.16,-1.2,-3.61,-0.81,12.54,21,healthy,healthy_in_estrus
cow_9,Cross Breed,558,0.85,none,not_in_estrus,0.22,0.42,0.15,-1.13,-0.92,-0.67,8,healthy,healthy_not_in_estrus
cow_14,Normal Breed,458,2.26,standing_mount,in_estrus,-1.19,-3.03,2.22,0.99,-2.11,-6.38,30,unhealthy,unhealthy_in_estrus
cow_11,Normal Breed,493,1.01,standing_mount,in_estrus,3.69,-0.53,2.68,5.75,-3.64,2.54,24,healthy,healthy_in_estrus
cow_16,Normal Breed,557,1.5,none,not_in_estrus,-0.69,0.02,0.25,-1.25,-0.29,1.07,8,healthy,healthy_not_in_estrus
cow_15,Cross Breed,170,1.65,bellowing,in_estrus,1.17,1.27,1.43,-1.56,-1.58,-0.82,40,unhealthy,unhealthy_in_estrus
cow_10,Cross Breed,120,1.21,none,not_in_estrus,-0.38,-0.25,-0.21,1.7,-0.34,0.9,5,unhealthy,unhealthy_not_in_estrus
cow_16,Normal Breed,465,3.57,bellowing,in_estrus,0.46,1.14,2.58,-7.39,-6.89,-2.27,35,unhealthy,unhealthy_in_estrus
cow_8,Normal Breed,562,1.12,none,not_in_estrus,-0.64,0.05,-0.9,1.48,1.52,1.9,7,healthy,healthy_not_in_estrus
cow_8,Normal Breed,191,1.61,none,not_in_estrus,0.89,-0.54,0.6,0.02,-0.95,1.16,5,unhealthy,unhealthy_not_in_estrus
cow_10,Cross Breed,166,1.04,none,not_in_estrus,-0.77,0.33,-0.24,0.8,-0.18,-1.8,9,unhealthy,unhealthy_not_in_estrus
cow_8,Normal Breed,530,0.54,restless,in_estrus,1.01,0.99,-1.15,13.78,4.97,2.88,39,healthy,healthy_in_estrus
cow_6,Cross Breed,144,1.52,standing_mount,in_estrus,0.11,2.32,-0.79,6,0.62,-0.75,22,unhealthy,unhealthy_in_estrus
cow_18,Cross Breed,461,1.15,none,not_in_estrus,0.55,-0.47,-0.48,0.72,-0.65,0.91,8,healthy,healthy_not_in_estrus
cow_5,Normal Breed,414,4.34,bellowing,in_estrus,1.4,-2.01,0.48,7.49,8.96,10.97,23,unhealthy,unhealthy_in_estrus
cow_11,Cross Breed,599,0.89,none,not_in_estrus,-0.03,-0.17,-0.06,-0.76,1.47,1.34,8,healthy,healthy_not_in_estrus
cow_1,Cross Breed,177,1.55,none,not_in_estrus,-0.72,-0.37,-0.33,-1.19,2.95,1.01,6,unhealthy,unhealthy_not_in_estrus
cow_6,Normal Breed,194,1.28,none,not_in_estrus,-0.69,0.19,-0.82,2.09,0.07,1.05,8,unhealthy,unhealthy_not_in_estrus
cow_8,Cross Breed,421,1.61,mounting_others,in_estrus,-1.01,-0.63,-1.94,-2.36,0.87,7.25,27,healthy,healthy_in_estrus
cow_15,Cross Breed,470,1.16,none,not_in_estrus,0.59,-0.39,0.21,0.31,-0.83,1.39,10,healthy,healthy_not_in_estrus
cow_15,Normal Breed,500,4.31,mounting_others,in_estrus,-0.92,0.41,-1.27,2.09,-4.03,5.86,36,unhealthy,unhealthy_in_estrus
cow_1,Normal Breed,200,0.93,standing_mount,in_estrus,-0.58,-0.63,0.53,-2.44,0.71,2.72,36,unhealthy,unhealthy_in_estrus
cow_3,Cross Breed,425,4,mounting_others,in_estrus,1.11,-1.66,-0.62,-2.37,5.18,3.03,29,unhealthy,unhealthy_in_estrus
cow_18,Normal Breed,586,3.25,none,not_in_estrus,-0.19,-0.26,-0.24,0.8,0.59,-4.5,9,unhealthy,unhealthy_not_in_estrus
cow_14,Cross Breed,453,1.8,restless,in_estrus,-0.1,0.38,-1.84,1.37,2.42,-0.46,31,healthy,healthy_in_estrus
cow_12,Cross Breed,470,0.59,restless,in_estrus,1.05,-0.97,-0.12,-6.56,5.79,0.35,22,healthy,healthy_in_estrus
cow_6,Normal Breed,449,4.39,none,not_in_estrus,0.53,-0.16,0.46,1.3,0.54,-0.56,10,unhealthy,unhealthy_not_in_estrus
cow_16,Normal Breed,455,3.03,bellowing,in_estrus,1.25,0.29,0.24,-0.32,3.67,0.55,35,unhealthy,unhealthy_in_estrus
cow_19,Normal Breed,563,1.46,none,not_in_estrus,0.39,0.22,0.52,0.88,2.07,-0.08,10,healthy,healthy_not_in_estrus
cow_20,Cross Breed,585,0.79,none,not_in_estrus,-1.36,-0.12,1.25,0.74,-1.54,-2.25,8,healthy,healthy_not_in_estrus
cow_3,Normal Breed,426,2.88,bellowing,in_estrus,2.79,0.71,-3.64,-0.02,6.22,-6.11,34,unhealthy,unhealthy_in_estrus
cow_8,Normal Breed,539,4.75,none,not_in_estrus,1.08,1.15,0.09,1.3,0.12,-1.66,8,unhealthy,unhealthy_not_in_estrus
cow_8,Normal Breed,537,1.7,restless,in_estrus,0.01,-1.19,-1.81,2.81,-6.44,4.62,40,healthy,healthy_in_estrus
cow_10,Cross Breed,248,1.99,restless,in_estrus,-0.81,-1.3,0.34,8.56,-0.46,2.4,36,unhealthy,unhealthy_in_estrus
cow_10,Normal Breed,536,1.57,none,not_in_estrus,-0.2,1.72,-0.25,-2.96,2.73,-1.37,7,healthy,healthy_not_in_estrus
cow_17,Normal Breed,593,1.53,none,not_in_estrus,-1.02,-0.19,-0.35,3.05,-0.63,0.57,5,healthy,healthy_not_in_estrus
cow_13,Normal Breed,598,3.44,none,not_in_estrus,-0.05,0.57,0.82,-0.88,0.13,0.22,9,unhealthy,unhealthy_not_in_estrus
cow_8,Normal Breed,589,1.19,none,not_in_estrus,0.33,-0.22,-0.92,3.24,1.69,1.37,6,healthy,healthy_not_in_estrus
cow_20,Cross Breed,422,2.25,standing_mount,in_estrus,-1.75,1.8,1.05,3.24,-3.71,2.46,38,unhealthy,unhealthy_in_estrus
cow_9,Cross Breed,364,1.03,standing_mount,in_estrus,0.16,0.46,6.39,-5.34,0.85,7.31,20,healthy,healthy_in_estrus
cow_14,Cross Breed,458,3.31,none,not_in_estrus,0.08,0.04,0,1.25,0.06,-0.91,5,unhealthy,unhealthy_not_in_estrus
cow_1,Normal Breed,520,1.09,standing_mount,in_estrus,0.82,0.71,-0.33,-0.68,-6.61,0.83,22,healthy,healthy_in_estrus
cow_4,Normal Breed,80,1.26,standing_mount,in_estrus,0.13,-1.54,1.56,6.42,4.54,-0.07,23,unhealthy,unhealthy_in_estrus
cow_18,Cross Breed,130,0.64,none,not_in_estrus,0.11,0.44,0.63,-0.14,0.47,0.87,8,unhealthy,unhealthy_not_in_estrus
cow_12,Cross Breed,438,3.26,mounting_others,in_estrus,0.77,-3.5,2.08,3.99,5.18,1.62,35,unhealthy,unhealthy_in_estrus
cow_5,Cross Breed,524,0.97,mounting_others,in_estrus,-0.71,0.59,-0.12,7.23,-1.79,0.12,31,healthy,healthy_in_estrus
cow_6,Cross Breed,562,4.38,none,not_in_estrus,-0.17,0.23,0.43,3.31,2.2,-0.4,9,unhealthy,unhealthy_not_in_estrus
cow_17,Normal Breed,264,1.87,mounting_others,in_estrus,-0.5,-0.34,-0.34,-0.81,-0.87,-0.92,20,unhealthy,unhealthy_in_estrus
cow_17,Normal Breed,465,2.71,restless,in_estrus,-1.3,0.3,-1.66,-1.57,-1.78,6.76,25,unhealthy,unhealthy_in_estrus
cow_16,Cross Breed,470,0.78,mounting_others,in_estrus,-1.56,-2.64,-0.16,-7.53,-4.04,6.5,40,healthy,healthy_in_estrus
cow_1,Normal Breed,495,1.82,bellowing,in_estrus,0.68,0.79,1.4,5.55,4.29,-2.06,34,healthy,healthy_in_estrus
cow_1,Cross Breed,266,0.78,none,not_in_estrus,1.01,0.12,-0.98,1.03,1.68,0.51,8,unhealthy,unhealthy_not_in_estrus
cow_14,Cross Breed,405,1.67,standing_mount,in_estrus,1.5,-2.22,-2.21,-0.11,10.61,-2.93,25,healthy,healthy_in_estrus
cow_2,Cross Breed,522,1.07,none,not_in_estrus,-0.09,0.08,0.57,1.34,-1.03,1.02,5,healthy,healthy_not_in_estrus
cow_13,Normal Breed,462,3.25,bellowing,in_estrus,-1.46,0.26,1.83,-3.8,-2.4,4.04,25,unhealthy,unhealthy_in_estrus
cow_12,Cross Breed,416,1.98,none,not_in_estrus,0.2,-0.23,0.12,1.8,-0.91,3.53,7,healthy,healthy_not_in_estrus
cow_1,Normal Breed,429,1.84,mounting_others,in_estrus,-0.37,1.14,-0.04,2.48,-3.87,4.7,35,healthy,healthy_in_estrus
cow_3,Cross Breed,461,0.54,none,not_in_estrus,0.19,-0.44,-1.07,-2.32,-0.28,2.65,7,healthy,healthy_not_in_estrus
